"response_id","start_date","comput_id","exclude_unfinished","exclude_attention","exclude_manual","what1","what2"
"R_1gu73bVJt6F4IAR","2019/10/24 17:24:39","P-402-02",FALSE,FALSE,FALSE,"Megnézni, hogy laboratóriumi környezetben milyen válaszokat adunk..","Nem."
"R_3fQa397gQdXF5Zh","2019/10/24 17:24:43","P-402-01",FALSE,FALSE,FALSE,"A kutatók célja az, hogy megbizonyosodjanak arról, hogy az emberek intelligencia szintje helyzettől függően változik.","Ha nem csal a memóriám, számomra ez volt az első intelligencia teszt, amit ki kellett töltenem, így számomra nem volt benne semmi különös."
"R_8kuyHNLi3xTzyIV","2019/10/24 17:27:06","P-402-09",FALSE,FALSE,FALSE,"Ez a vizsgálat az intelligenciámat  vizsgálta tesztek segítségével. Ám ezt befolyásolta a pillanatnyi érzelmi állapotom ill. a nap folyamán elfogyasztott termékek.","Volt több teszt,ami ugyanarra a tematikára épült,csak más mintában jelent meg."
"R_3kBSQ00q00WGOC4","2019/10/24 17:26:04","P-402-05",FALSE,FALSE,FALSE,"A kutatás célja egy olyan online intelligenciateszt kidolgozása, amely otthoni körülmények között is valid eredményt ad.","Talán csak annyit, hogy az elején kiírt bemelegtő eredmény nagyban befolyásolta a későbbi feladatvégzést."
"R_1Eanhe2ZRi4Kk9m","2019/10/24 17:30:54","P-402-13",FALSE,FALSE,FALSE,"A vizsgálat célja az volt, hogy van-e valamilyen különbség a laborban kitöltő személyek, és az otthon, nyugodt körülmények között kitöltő emberek eredményei között.","nem"
"R_vJomBXItMiMWXJv","2019/10/24 17:30:01","P-402-19",FALSE,FALSE,FALSE,"Logikát vizsgálták, gondolom meg, hogy mennyire látjuk át a dolgokat és a kapcsolatokat.","Nem."
"R_21zYHxoDKhmuQph","2019/10/24 17:27:20","P-402-10",FALSE,FALSE,FALSE,"A kutatók az intelligencia szintet vizsgálták, a cél pedig az, hogy megtudják, van e különbség az eredményben, ha más-más környezetben töltik ki az emberek a tesztet.","Számomra az volt különös, hogy a bemelegítő feladatok nehezebbek voltak, mint az éles feladatok. Más egyebet nem vettem észre."
"R_3I9RfuIIIF4Hgm4","2019/10/24 17:47:56","P-422-02",FALSE,FALSE,FALSE,"A vizsgálat során a kutatók célja az volt, hogy megállapítsák milyen hatással van az intelligencia teszt mérésére a résztvevők érzelmi állapota, a környezeti hatások, ezen belül az, hogy a tesztet milyen környezetben végezték és az aznap átélt környezeti hatások is. A vizsgálat során időre kellett különböző intelligenciateszteket kitölteni, illetve ehhez kapcsolodó hanganyagot meghallgatni. A teszt kitöltése után azokkal kapcsolatban általánosabb jellegű kérdésekre válaszolni.","Az IQ teszt elején meghatározott átlaghoz mért eredmény valószínűleg befolyásolta a további rész elvégzésének a helyességét."
"R_OezsdF7Ug5O1f6V","2019/10/24 17:26:19","P-402-07",FALSE,FALSE,FALSE,"A vizsgálat során az IQ-t mérő tesztfeladatokat kellett megoldanom, amelyekre adott válaszaimból arra vonatkozóan tudnak levonni következtetéseket a kutatók, hogy alkalmas-e egy nagyobb célközönség intelligenciájának realisztikus mérésére az általuk összeállított feladatsor. Ehhez kapcsolódóan szükséges-e további változtatásokat eszközölni a végsőnek gondolt rejtvényeken.","Egyre nehezedtek a feladatok, de erre előre fel is hívta a figyelmemet a leírás. További különlegesség nem tűnt fel számomra."
"R_21tukFHaMlM5mgh","2019/10/24 17:35:12","422-03",FALSE,FALSE,FALSE,"A vizsgálat célja az IQ felmérése volt. Fontos volt, hogy mennyire tudunk koncentráli és figyelni a feladatok koözben.","Nem"
"R_Ol2NnN1Al0KGBNv","2019/10/24 17:26:45","P-402-08",FALSE,FALSE,FALSE,"Az intelligenciaszint méréséhez alkalmas feladatok tesztelése, ennél pontosabban sajnos nem tudnám megfogalmazni a célt.","Nem vettem észre különleges dolgot."
"R_Rq86PKEPkHGuxxf","2019/10/24 17:31:33","P-402-06",FALSE,FALSE,FALSE,"Időhatárok alatt, stresszes állapotban, mennyire végezzük el helyesen a feladatokat.","Igen. Nem kellett sokat gondolkodni , elég volt jobban megnézni a képeket."
"R_1kUKhytZ73Fc6C4","2019/10/24 17:29:31","P-402-18",FALSE,FALSE,FALSE,"A teszt az érzelmek intelligenciára gyakorolt hatását vizsgálta.","Különösen nagy hangsúlyt kapott a kérdések során az én lelkiállapotom és a nyugalmam."
"R_2c2iibbH6dTmuuF","2019/10/24 17:25:23","P-402-04",FALSE,FALSE,FALSE,"Amint azt a bevezetőben is olvastam, az IQ méréséről laboratóriumi körülmények között.","Nem, de nagyon idegesített az idő."
"R_2TOgO4dmhrg7ySR","2019/10/24 17:50:56","P-402-03",FALSE,FALSE,FALSE,"Egyrészt a koncentrációt mérték, másrészt az önmagunkról kialakított képünkre voltak kíváncsiak, harmadrészt pedig az intelligenciánkat.","Több volt az olyan kérdés, ami önmagunkkal volt kapcsolatos, mint az intelligenciánkat mérő feladat."
"R_qF62nPuueOWIwP7","2019/10/24 17:51:02","P-402-11",FALSE,FALSE,FALSE,"Stresszhelyzetbeli teljesítmény vizsgálata","Nem."
"R_1KwF3hZQPSZWYh8","2019/10/24 17:29:07","P-402-15",FALSE,FALSE,FALSE,"Úgy gondolom, hogy a vizsgálat arról szólt, hogy a kísérletben résztvevőknek lehetőséget nyújtson megismerkedni egy olyan teszttel, ami szembesíti őket a saját képességeikkel és azzal, hogy a magukkal hozott intelligencián lényegében nem lehet változtatni. Viszont a tudást fejleszteni lehet. A teszt elején lévő kérdésekkel pedig tudatták a kutatók, hogy nem az IQ-szint határozza meg azt, hogy egy ember mennyire ""értékes"".","a légzőgyakorlat számomra meglepő, de hasznos része volt a tesztnek."
"R_SJGaPo3ZnhYpq3D","2019/10/24 17:29:43","P-402-16",FALSE,FALSE,FALSE,"A vizsgálat az intelligenciáról szólt és a cél az volt, hogy összehasonlítsák a kutatók az otthoni körülmények közt kitöltők és a ""laboratóriumban""(teremben) kitöltők eredményeit, hogy lássák hogy befolyásolja a környezet az eredményt.","Nem voltam még IQ teszten, így nem igazán, maximum azt, hogy voltak úgymond ismétlődő feladatok."
"R_2QzdVgSkocZZRrL","2019/10/24 17:30:59","P-402-14",FALSE,FALSE,FALSE,"Az intelligenciámat akarták megmérni.","Nem."
"R_1rfFdt8bk7Gszik","2019/10/28 17:17:22","P-402-19",FALSE,FALSE,FALSE,"A kutatók célja az volt, hogy megnézzék, hogy otthoni körülmények és laboratóriumi körülmények között elvégezhető-e a teszt ugyanolyan pontosággal.","nem"
"R_UbjKI2vhbD03RSN","2019/10/28 17:18:13","P-402-03",FALSE,FALSE,FALSE,"Az intelligencia mérése laboratóriumi körülmények között. Felmérni, hogy az otthon és az ilyen körülmények között született tesztek, mennyire összehasonlíthatóak.","Ha valaki nem töltött még ki ilyen tesztet élete során nem biztos, hogy teljesen pontosan méri az IQ-ját. Ennél a tesztnél szerintem sokkal többtényezősebb a dolog. Illetve ha ez előtt a teszt előtt kitöltöttem volna néhány hasonló feladatsort, sőt ha utána is olvasok, hogy mire kell ilyenkor figyelni, akkor biztosan sokkal jobb eredményt érek el. 
"
"R_2w506er6y0jaoNp","2019/10/28 17:16:13","P-402-08",FALSE,FALSE,FALSE,"Ez a teszt, arról szólt, hogy 45 másodperc alatt az agyam megtudja e oldani a leginkább különböző formákból álló feladatokat.","Csak formákkal kellet dolgozni, talán ez lehet különösleges, de mivel nem töltöttem még ki túl sok IQ tesztet nem igazán van viszonyítási alapom."
"R_1Ic6ydq1fjPEEjg","2019/10/28 17:16:00","402-09",FALSE,FALSE,FALSE,"Az, hogy milyen mértékben befolyásolja az embert a rendezett környezet egy teszt kitöltésénél","Nem"
"R_31LydbMIlRpvTuJ","2019/10/28 17:49:44","P-402-11",FALSE,FALSE,FALSE,"tesztelni hogy azok akik otthon töltik majd ki a tesztet mennyivel rosszabbul teljesítenek mint azok akik laboratóriumikörülmények között","a próba nehezebb volt mint az éles teszt"
"R_zYIE864qyb65O9j","2019/10/28 17:15:03","402-04",FALSE,FALSE,FALSE,"Az agyféltekék vizsgálata.","Nem."
"R_DioZKuPO0l8iBTH","2019/10/28 17:16:07","P-402-10",FALSE,FALSE,FALSE,"A kutatók célja ebben a vizsgálatban a teljesítményünk vizsgálata volt laboratóriumi körülmények között, mert így egy validabb eredményt kapnak.","Nem."
"R_1LbTTKS8yHLEDsw","2019/10/28 17:17:01","P-402-14",FALSE,FALSE,FALSE,"Szerintem többek között az is lehetett a célja, hogy a stressz mennyiben befolyásolja a teszt (sikeres) kitöltését.","Az alternatív feladatoknál megkérdezték többször is, hogy szeretnénk-e többet csinálni, de közben is bármikor abbahagyhattuk. Szerintem ez így nagyon jó volt."
"R_DS30fMvM0E8RoFX","2019/10/28 17:17:01","P-402-18",FALSE,FALSE,FALSE,"Azt vizsgálják, hogy laborkörülmények vagy az otthoni környezetben eredményesebb-e a vizsgálat.","Nagyon egysíkú feladatok megoldásán alapul."
"R_2qDg4OyjtIClz0q","2019/10/28 17:17:04","402-13",FALSE,FALSE,FALSE,"A kutatók fel akarják mérni, hogy ez a teszt otthoni környezetben is jó eredményt ad-e, hiszen tudják, hogy laboratóriumi környezetben igen.","Nem volt benne semmi különös."
"R_2aXmwTyuv9Y1fNA","2019/10/28 17:21:16","P-402-06",FALSE,FALSE,FALSE,"A stressz, a kudarc, és annak kihatása a teljesítményre.","Az első teszt direkt nagyon nehéz volt, hogy kudarc érzetet keltsen bennünik."
"R_3PySIinG6RffbB3","2019/10/28 17:16:56","P-402-15",FALSE,FALSE,FALSE,"Egyrészről egy kisebb intelligencia teszt, másrészről pedig egy olyan kutatás, amiben megvizsgálják mennyire van hatással ránk a laboratóriumi környezet egy ilyen teszt kitöltésénél.","Nem igazán."
"R_31Ql0mOwWflbr99","2019/10/28 17:26:17","P-402-02",FALSE,FALSE,FALSE,"A kutatók célja nem az intelligencia felmérése lehetett (erre kizárólag az ábrasorok nem is alkalmasak), hanem egy módszertan vizsgálata, hogy összehasonlítva egy stresszesebb érkező állapotot a légzéses meditáció utánival mennyit javulhat az alany IQ-teljesítménye.","Furcsálltam, hogy csak logikai ábrákat kellett összehasonlítani, és nem volt más típusú feladat."
"R_eIJVB6DKf3tbe9z","2019/10/28 17:16:03","P-402-07",FALSE,FALSE,FALSE,"Nehéz szavakba önteni. Mindenképp éreztem azt hogy sokszor fel kell fedezni valami új logikát a feladatok megoldásához. Tudni kell elrugaszkodni és több szemszögből megközelíteni. Balról jobbra haladva jobbról balr. Valami kimarad valami összeadódik. Ha valaki ezt jól átlátja biztos dolga lehetett, bár úgy érzem memória és a nyomás alatt teljesítés is benne volt a pakliban.","Érdekes volt a felépítése. Pl.a tények közlése az elején,, az, hogy első teszt adag és tények után újra rákérdeztek, vajon mennyire változtatható szerinted az IQ.
Ezenkívül úgyérzem a meditatív állapot jó hatással volt a teszt kitöltésére, segítette. Bár még nem vettem részt IQ tesztben de ezt szokatlannak véltem. 
Érdekes volt, hogy az egész IQ teszt egyfajta önértékelés teszttel is mintha egybe lett volna kötve"
"R_27yzepX4be0RjAW","2019/11/04 17:17:10","P-402-08",FALSE,FALSE,FALSE,"A kutatás célja számomra az volt, hogy egyrészt felmérjék mennyire tudják lekötni a résztvevők figyelmét, másrészt felmérni az intelligenciájukat és azt, hogy menniyre vannak összhangban önmagukkal.","Igen. A bemelegítő feladat sokkal könnyebb volt, valamint a teszt nem csak a résztvevők intelligenciájáról, hanem az önértékelésükről is szólt."
"R_3a3veek9bobjvzj","2019/11/04 17:17:28","P-402-11",FALSE,FALSE,FALSE,"A vizsgálat egy korábbi IQ teszt fejlesztéséről szól, hogy otthon kitöltve is valid eredményeket kapjon a kitöltő. Célja, hogy nyugodt körülményeket biztosítson a minél jobb és pontosabb eredmény eléréséhez.","Nem"
"R_1i9TJ5QvIhidouk","2019/11/04 17:15:24","P-402-04",FALSE,FALSE,FALSE,"Hogy megmutassák, hogy tudunk jobban teljesíteni, ha kizárjuk a gondolatainkat és az érzéseinket.","A végén nem mutatta meg, hogy jobban vagy rosszabbul teljesítettem-e mint az átlag."
"R_yyfTolqeQFsgUut","2019/11/04 17:27:34","402-17",FALSE,FALSE,FALSE,"A kísérlet célja, hogy minél jobb, reálisabb eredményeket adó iq tesztet hozhassanak létre. Igénybe vette a logikánkat.","Hogy a képek többsége fotó formájában került a tesztbe."
"R_3iX4DA0eGXfQ2MH","2019/11/04 17:26:51","402-16",FALSE,FALSE,FALSE,"A vizsgálat az IQ szintről szólt, pontosabban annak méréséről labor körülmények között. A kísérlet végén a laborban mért eredmények és az otthon elvégzendő tesztek eredményei kerülnek majd összehasonlításra. Az összehasonlítás lényege, hogy nézzék a kutatók, milyen körülmények között képes jobb teljesítményt nyújtani az ember, otthon vagy labor körülmények között képes jobban koncentrálni.","A feladatok egyre nehezebbek voltak, továbbá az ábrák valamilyen nyomtatott dokumentumból lettek kivéve. Nem vagyok róla teljes mértékben meggyőződve, de lehet volt olyan rész, ahol nem létezett helyes válasz."
"R_1qfH11xog3qEATv","2019/11/04 17:26:14","40213",FALSE,FALSE,FALSE,"A kutatóknak az lehetett a célja ezzel a vizsgálattal, hogy lássák egy adott személy fel ismeri-e a kapcsolatott az adott dolgok között, és rájön-e mi a hiányzó elem. 
 
A vizsgálat szerintemarról szólt, hogy felismerjük-e a szabályt. ahogy egymást követik a különböző formák, és ezáltal kitudjuk-e választani a hiányzó formát.","Nem"
"R_3JDUznREYbyKF3G","2019/11/04 17:16:20","P-402-12",FALSE,FALSE,FALSE,"A (háttér)környezet befolyásolási képességét próbálják tesztelni az embereken az intelligencia teszt használatával.","Nem igazán."
"R_3nUlng6quxhdJZI","2019/11/04 17:18:01","402-07",FALSE,FALSE,FALSE,"Azt gondolom, hogy arról szólt ez a vizsgálat, hogy megállapítsa, hogy hogyan teljesítek azok után, hogy a teszt első részét követően egy ""átlag alatti"" minősítést kaptam.","Nem vettem észre."
"R_p9rgFYWsmVs2Ivv","2019/11/04 17:27:00","P-402-19",FALSE,FALSE,FALSE,"Felmérni, hogy milyen egy laboratóriumi környezetben kitölteni egy IQ teszet.","Nem igazan vettem észre bármi különös dolgot."
"R_25vGJwkklqAWbfT","2019/11/04 17:16:22","P-402-10",FALSE,FALSE,FALSE,"Mennyire tudja az ember meglátni a logikát egy sorozatban, mennyire nyitott az új dolgokra, mennyire veszi észre az apró részleteket.","Nem."
"R_9QydryvaR6OFpM5","2019/11/04 17:15:15","P-402-03",FALSE,FALSE,FALSE,"Az volt a cél, hogy megvizsgálják, hogy sierülnek ezek a tesztek időkorláttal a többi résztvevőtől elzárva szinte vizsga körülmények között.","Túl fáradt vagyok, hogy ilyesmire figyeljek, igyekeztem az állapotomhoz képest a legjobban odafigyelni arra amit csinálok."
"R_3D0AcVgVnLClxzk","2019/11/04 17:26:10","P-402-14",FALSE,FALSE,FALSE,"A vizsgálat során ábrákat hiányzó darabjait kell beazonosítani, amire nem sok idő áll rendelkezésre, iléletve különféle válaszjelölős feladat van, amit figyelmesen kell elolvasni.","Az különösen tetszett, hogy auditív része is folt a tesztnek, mely ráadásul hasznos információkkal is gazdagította tudásomat."
"R_x9mDyaRf9QOaQLv","2019/11/04 17:15:28","P-402-05",FALSE,FALSE,FALSE,"Az IQ szint felmérése laboratóriumi körülmények között. A többiek irányába történő bizonyítási vágy.","Különös volt, hogy a bemelegítésnél kijelezte a többiekhez viszonyított eredményemet."
"R_2zLR2dmJMrJwTq2","2019/11/28 17:19:56","P-402-12",FALSE,FALSE,FALSE,"Az IQ szintet  tesztelték.","Nem."
"R_TkgV4oleq39QpNf","2019/11/28 17:33:26","18",FALSE,FALSE,FALSE,"Kipróbálni az online tesztet laboratóriumi körülmények között, mielőtt elérhető lesz mindenkinek. Megnézni mennyire ad pontos választ a teszt random embereknél.","Nem."
"R_25z36nWRCLwPtIr","2019/11/28 17:19:15","P-402-19",FALSE,FALSE,FALSE,"IQ teszt felmerese csendes kornyezetben.","nem"
"R_By1VS4yp2LiZQtP","2019/11/28 17:20:19","P-402-10",FALSE,FALSE,FALSE,"A vizsgálat célja azt hiszem az volt, hogy megvizsgálja, hogyan teljesít az alany stresszhelyzetben, kevésbé stresszhelyzetben és hogyan értékeli saját teljesítményét.","Nem."
"R_1FKhbK5UV0qFc2N","2019/11/28 17:28:46","P-402-03",FALSE,FALSE,FALSE,"A vizsgálat leginkább az odafigyelésről, koncentrációról szólt , illetve arról, hogy mennyire vagyunk biztosak saját magunkban. A kutatók célja ezzel az volt, hogy felmérjék mennyire tudnak koncentrálni a kittöltők és hogyan értékelik saját magukat az emberek.","Az utolsó feleletválasztós tesztnél több állítás is ismétlődött."
"R_BttZWGrNo1Md55v","2019/11/28 17:26:43","P-402-13",FALSE,FALSE,FALSE,"A kutatás célja az, hogy a meglevő kidolgozott IQ tesztet leteszteljék, hogy mennyire befolyásolja a környezet, mennyire befolyásolja az a kitöltőt, hogy mi veszi körül, van-e hangzavar stb.","A legérdekesebb számomra az volt, hogy nem volt semmilyen kérdés azzal kapcsolatban, hogy a kitöltő éppen milyen állapotban van. Pl.: mennyit aludt, kipihent-e stb. :) Magam esetében tudom, hogy pl. nagyon keveset volt lehetőségem pihenni az utóbbi napokban, így szinte semennyire sem tudtam koncentrálni, így lehet, hogy kicsit fals eredmény születik, és éppen más tulajdonsággal kötik ezt össze."
"R_2U91GTbFewUjiI8","2019/11/28 17:26:21","5",FALSE,FALSE,FALSE,"A vizsgálat során IQ tesztet kellett kitölteni kontrollált körülmények között. A kutatás célja, hogy kiderüljön lehet-e otthon is beszámítható eredményt rögzíteni ilyen teszttel.","A légzésgyakorlatra nem számítottam. Eléggé megnyugtatott és utána úgy éreztem sokkal tisztább fejjel tudok gondolkozni."
"R_9SRppAjlghxDtId","2019/11/28 17:24:08","6",FALSE,FALSE,FALSE,"A lehető legpontosabban meghatározhassák az IQ pontszámot (a meditációval is ezt próbálták segíteni, bár roppant idegesítő volt, hogy a nő megállás nélkül beleszólt a már adott feladatba is, ezze folyamatosan kizökkentett).","Furcsa volt, hogy a bemelegítő feladatok után adtak visszajelzést. Ezzel beleszóltak a későbbi eredménybe, mindegy, hogy ezzel javítva vagy rombolva azt."
"R_3sb565GUiZcoFCM","2019/11/28 17:20:15","P-402-09",FALSE,FALSE,FALSE,"A kutatás céljának az IQ teszt adaptációnak kell lennie - bár valójában a meglévő, általam eddig online kitöltött IQ tesztek is ilyenek voltak, szóval nem látok nagy változást.
Előhangoltak minket? - nekem azt írta a próba után pirossal, hogy rosszabb vagyok, mint az átlag. Lehet, hogy rosszabb vagyok, de szeretném azt hinni, hogy nem. Vajon másnak is ezt írta? Vajon másnak mást írt, így össze lehet hasonlítani, van-e a visszajelzés pozitivitásának/negativitásának hatása?
","Kitöltöttem az összes rendelkezésre álló alternatív feladatot, és a végén már olyanokat láttam, amiket a teszt korábbi részében is megválaszoltam (volt, amelyiket hibásan).
Hallgattam hangfile-okat, de az ott megadott információkkal nem kellett végül semmit kezdeni.
Az alternatív feladatoknál az időzítő a képernyő tetején volt az alja helyett."
"R_31RFl2L4icOG3Bm","2019/11/28 17:20:01","P-402-14",FALSE,FALSE,FALSE,"A vizsgálat során az általános intelligencia szintjének felmérése volt a cél, melyet különböző mintázatok segítségével vizsgáltak. Azt vizsgálta a teszt, hogy mennyire sikerül megtalálniuk a résztvevőknek a mintákban lévő logikát, összefüggéseket és ezáltal mennyire képesek sok lehetséges alternatíva közül kiválasztani a helyes választ.","Számomra kisség váratlan volt, hogy a két rész között meg kellett hallgatni egy egészséges életmódról szóló szöveget."
"R_3LjyuHNSjkiNHZX","2019/11/28 17:26:52","P-402-04",FALSE,FALSE,FALSE,"A kutatók célja az volt, hogy egy laboratóriumi körülményt létrehozva, kitöltessék az IQ tesztet a hallgatókkal. Másokkal otthon töltetik ki, és így összevetve a kettőt, kiderül, hogy mennyire pontos az otthoni mérés. A vizsgálat személyesen nekem arról szólt, hogy kitöltsk egy IQ tesztet, ugyanis még sosem csináltam ilyet, és kíváncsi voltam.","Különös dolgot nem vettem észre. Próbáltam rendszert keresni minden egyes feladatnál, valahol sikerült megtalálni, valahol pedig nem."
"R_1jdMsLmMgd2CsVV","2019/11/28 17:20:04","P-402-15",FALSE,FALSE,FALSE,"A vizsgálat célja, hogy emmnyire tudj követni a résztvevő a képeken megjelent alakzatokban lévő szábályszerűséget, azaz mennyire látja komplexen az adott feladatot, ami szerintem az IQ mérőszáma. A kutatók célja, hogy adott körülmények  (labor) között vizsgálják a résztvevők teljesítményét, majd összehasonlítsák egy másik kísérlettel. További cél, hogy ""képet"" kapjanak egy átlagos IQ szintről és ebből következményeket vonjanak le a korábban megadott személyes adatok (életkor, nem, stb.) alapján.","Őszintén szólva számomra nem volt semmilyen feltűnő, vagy különös dolog."
"R_40fscp6K9CRUZqh","2019/11/28 17:20:13","402-08",FALSE,FALSE,FALSE,"A vizsgálat célja, hogy felmérjék az IQ  teszt mennyiben ad megbízható eredményt, ha azt nem laboratóriumi körülmények között töltik ki. A két csoport közül én a kontroll csoportot (tehát a laboratóriumit) erősítem.","Nem igazán értem, hogy az IQ tesztek miért alkalmaznak ilyen alakzatos feladatokat. Leginkább frusztráló érzést váltott ki belőlem, elvette a figyelmemet, s nem érzem reálisnak az eredményt sem. Ezek logikai feladatok, és nem hiszek abban, hogy az alulteljesítés egyenlő lenne az alacsony intelligenciával. Már találkoztam hasonló (?) tesztel, reméltem, hogy ez más felépítésű lesz. Kicsit csalódott vagyok, mert egy elég negatív képet kaptam, amit tényleg nem érzek reálisnak."
"R_1MSbsS1aA6owrWA","2019/11/28 17:19:05","P-402-16",FALSE,FALSE,FALSE,"Szerintem ez a teszt arról szólt, hogy kiderüljön a kutatók számára, hogy mennyivel jobb eredményt érnek el azok, akik otthon, nyugodt környezetben végzik el az IQ tesztet mint azok, akik bent a laborban, számomra kevésbé nyugodt környezetben. A vizsgálat céljának azt is kitűzném, hogy mellesleg milyen intelligenciával rendelkezik az átlag. Továbbá hogy mennyivel teljesítenek jobban az emberek ha bemelegítenek (lsd. alternatív feladatok) illetve hogy mennyivel romlik vagy javul a szint ha tudják, hogy élesbe megy a teszt. 
Szerintem a kutatók célja az ezzel, hogy pontosabb és részletesebb belátást kapjanak a magyar diákok intelligencia szintjébe és hogy megvizsgálják vajon jó lesz e a Stanford Uni IQ tesztje a ""plebsnek"".","Nos, ami számomra igencsak meglepő volt az az, hogy az alternatív valamint a bemelegítő kérdések mintha jóval nehezebbek lettek volna, mint azok amiket elvilgeg a Stanford Uni adott... Lehet ez valami kis csel volt. Az is különös volt számomra, hogy mindegyik ANNYIRA matekos kérdés... És hogy a légzős feladat csak megnehezítette a dolgom, egyáltalán nem segített relaxálni, inkább csak idegesebb lettem, hát ha figyelni kell ennyi mindenre akkor hogy ne figyeljek egyszerre a semmire is... De amúgy jó kis teszt volt."
"R_241tQjzalYiRd6x","2019/11/28 17:19:02","P-402-17",FALSE,FALSE,FALSE,"A Stanford egyetemmel karöltve egy otthon is elvégezhető intelligencia teszten dolgoznak. A cél, hogy nyugodt otthoni körülmények között is elvégezhető tesztet hozzanak létre amely  megbízható eredményt ad. Akik most részt vettek velem együtt a vizsgálaton, mi adjuk a intézményi csoportot, lesz majd egy csoport akik otthon töltik a tesztet. Tehát mi voltunk a kontroll csoport.","Nem, de lehet hogy azért mert még nem töltöttem..."
"R_p43hWm0DCHxS1i1","2019/12/02 17:22:21","P-402-03",FALSE,FALSE,FALSE,"A vizsgálat célja az volt, hogy kiderítsék, hogy ha negatív krtikát kap az ember az intelligenciájára, az hogyan hat az érzelmeire, tehát szerintem csak arra kellett az ""eredmény"", hogy az ember kicsit stresszes legyen és lássák a kutatók az érzelmeit.","Az eredmény átlag alatti lett, ami nem feltétlen igaz, mivel ennyire kis mennyiségű kérdésből nem lehet ezt kideríteni."
"R_3JaefItkCkpPixC","2019/12/02 17:25:25","P-402-09",FALSE,FALSE,FALSE,"Az volt a célja, hogy felmérjék, hogy egy lenyugodott állapot után jobb lesz e a teljesítmény. Változnak e az eredmények. A gondolatok mennyire szabályozzák az intelligenciát.","Nem."
"R_1lblhMuMDTbn7rE","2019/12/02 17:24:11","402-05",FALSE,FALSE,FALSE,"Az intelligenciáról szólt és hogy a kutatás résztvevői milyen különbségekkel válaszolnak ha otthon vagy ha laboratóriumban töltik ezt ki.","Nem igazán."
"R_1joIhsvjhhFAls7","2019/12/02 17:24:49","11",FALSE,FALSE,FALSE,"A kutatók célja kideríteni, hogy ugyanolyan valid eredményeket tudnak-e produkálni a teszt kitöltői otthon, kényelmes környezetben, mint laboratóriumi körülmények között. Megpróbálnak beemelni plusz feladatokat az eredeti Stanford-Binet tesztbe.","Talán az, hogy háttérinformációval szolgált az agy működésével kapcsolatban, valamint az alkohol és koffein szellemi teljesítményen gyakorolt hatásairól."
"R_STSw2OV7cCardHX","2019/12/02 17:24:14","P-402-06",FALSE,FALSE,FALSE,"Figyelem és koncentráció vizsgálat","Mi volt a célja a fülhallgatón keresztül hallott egészséges életmódról szóló szövegnek?"
"R_1K2XyzRHihOhmWc","2019/12/05 17:22:48","P-402-09",FALSE,FALSE,FALSE,"A vizsgálat az intelligencia vizsgálatáról szólt, célja, hogy megvizsgálja, hogy otthoni körülmények között is lehet-e olyan pontosan mérni, mint laboratóriumi körülmények között.","Nem."
"R_2AR1kAdm7Ix7TqA","2019/12/05 17:22:26","P-402-08",FALSE,FALSE,FALSE,"A logikai gondolkodást és az összefüggést vizsgálta","nem"
"R_sdiDt5xQFxm3041","2019/12/05 17:21:25","P-402-07",FALSE,FALSE,FALSE,"Olyan IQ teszt létrehozása a cél, amit otthonról is ki lehet tölteni úgy, hogy megbízható eredményre mérjen.","Nem."
"R_3KqJbiJkcuifaxs","2019/12/05 17:36:50","P-402-13",FALSE,FALSE,FALSE,"A szellemi szintünket mérték fel.","Amikor tudtam, hogy biztosan elrontottam a választ, utána mintha könnyebb példa következett volna. Mikor pedig úgy éreztem, hogy több jó választ is megadtam egymás után, nehezebb következett, amit nem tudtam kitalálni."
"R_2aafOjA9q8UdDAG","2019/12/09 17:24:45","P-402-16",FALSE,FALSE,FALSE,"A kutatás célja, az intelligencia mérése volt.","Nem igazán."
"R_23d7IfZZ83UVlja","2019/12/09 17:24:09","P-402-14",FALSE,FALSE,FALSE,"A cél az intelligencia mérése volt feladatok alapján, amelyek fokozott figyelmet igényeltek.","Nem."
"R_2Yy6rh2p5wPJBOI","2019/12/09 17:22:34","P-402-06",FALSE,FALSE,FALSE,"IQ vizsgálatról","Nem"
"R_Y0jO99S7uvXwvW9","2019/12/09 17:24:49","402-17",FALSE,FALSE,FALSE,"A kutatók célja az, hogy a tesztek kitöltésével megismerhessék a különböző emberek gondolkodásmenetét, és hogy milyen gyorsan képesek a megadott minták alapján rájönni a megoldásra.","Nem, ez volt az első IQ teszt amit kitöltöttem."
"R_3kzzj6kd6dC1aCm","2019/12/09 17:24:55","19",FALSE,FALSE,FALSE,"Online tesztek kitöltése nyugodt körülmények között","Hasonlított a Menza tesztre."
"R_3oXGBumklhTj9qS","2019/12/09 17:23:17","P-402-11",FALSE,FALSE,FALSE,"Felmérni, hogy ez az IQ teszt valid eredményt hoz-e, ha otthon végzik el, mint így laboratóriumi körülmények közt. Ehhez mi vagyunk az egyik csoport, akik laboratóriumi körülmények közt csináltuk meg.","Egyfajta ""tudást"" vizsgál, végig ábrák sorozatát kellett kiegészíteni"
"R_BG51Kfk1jlvlux3","2019/12/09 17:24:04","P-402-13",FALSE,FALSE,FALSE,"Egyrészről az intelligenciával kapcsolatos tudás felmérése, másrészről pedig egy IQ teszttel az igazolása (a kitöltő számára), hogy vagy változhat valaki intelligenciája vagy az IQ tesztek pontatlanok.","Nem igazán."
